ID,XMIN,XMAX,YMIN,YMAX
385,-72.929387527299838,-72.928387527299833,36.722973686000010,36.723973686000008
386,-72.928387527299833,-72.927387527299828,36.722973686000010,36.723973686000008
387,-72.927387527299828,-72.926387527299823,36.722973686000010,36.723973686000008
388,-72.926387527299823,-72.925387527299819,36.722973686000010,36.723973686000008
389,-72.925387527299819,-72.924387527299814,36.722973686000010,36.723973686000008
392,-72.922387527299804,-72.921387527299800,36.722973686000010,36.723973686000008
393,-72.921387527299800,-72.920387527299795,36.722973686000010,36.723973686000008
395,-72.919387527299790,-72.918387527299785,36.722973686000010,36.723973686000008
396,-72.918387527299785,-72.917387527299780,36.722973686000010,36.723973686000008
398,-72.916387527299776,-72.915387527299771,36.722973686000010,36.723973686000008
399,-72.915387527299771,-72.914387527299766,36.722973686000010,36.723973686000008
400,-72.914387527299766,-72.913387527299761,36.722973686000010,36.723973686000008
401,-72.913387527299761,-72.912387527299757,36.722973686000010,36.723973686000008
403,-72.911387527299752,-72.910387527299747,36.722973686000010,36.723973686000008
404,-72.910387527299747,-72.909387527299742,36.722973686000010,36.723973686000008
405,-72.909387527299742,-72.908387527299737,36.722973686000010,36.723973686000008
406,-72.908387527299737,-72.907387527299733,36.722973686000010,36.723973686000008
472,-72.930387527299843,-72.929387527299838,36.721973686000013,36.722973686000010
473,-72.929387527299838,-72.928387527299833,36.721973686000013,36.722973686000010
474,-72.928387527299833,-72.927387527299828,36.721973686000013,36.722973686000010
475,-72.927387527299828,-72.926387527299823,36.721973686000013,36.722973686000010
476,-72.926387527299823,-72.925387527299819,36.721973686000013,36.722973686000010
477,-72.925387527299819,-72.924387527299814,36.721973686000013,36.722973686000010
480,-72.922387527299804,-72.921387527299800,36.721973686000013,36.722973686000010
481,-72.921387527299800,-72.920387527299795,36.721973686000013,36.722973686000010
483,-72.919387527299790,-72.918387527299785,36.721973686000013,36.722973686000010
484,-72.918387527299785,-72.917387527299780,36.721973686000013,36.722973686000010
486,-72.916387527299776,-72.915387527299771,36.721973686000013,36.722973686000010
487,-72.915387527299771,-72.914387527299766,36.721973686000013,36.722973686000010
488,-72.914387527299766,-72.913387527299761,36.721973686000013,36.722973686000010
489,-72.913387527299761,-72.912387527299757,36.721973686000013,36.722973686000010
490,-72.912387527299757,-72.911387527299752,36.721973686000013,36.722973686000010
491,-72.911387527299752,-72.910387527299747,36.721973686000013,36.722973686000010
492,-72.910387527299747,-72.909387527299742,36.721973686000013,36.722973686000010
559,-72.931387527299847,-72.930387527299843,36.720973686000015,36.721973686000013
560,-72.930387527299843,-72.929387527299838,36.720973686000015,36.721973686000013
561,-72.929387527299838,-72.928387527299833,36.720973686000015,36.721973686000013
562,-72.928387527299833,-72.927387527299828,36.720973686000015,36.721973686000013
563,-72.927387527299828,-72.926387527299823,36.720973686000015,36.721973686000013
564,-72.926387527299823,-72.925387527299819,36.720973686000015,36.721973686000013
565,-72.925387527299819,-72.924387527299814,36.720973686000015,36.721973686000013
566,-72.924387527299814,-72.923387527299809,36.720973686000015,36.721973686000013
568,-72.922387527299804,-72.921387527299800,36.720973686000015,36.721973686000013
569,-72.921387527299800,-72.920387527299795,36.720973686000015,36.721973686000013
571,-72.919387527299790,-72.918387527299785,36.720973686000015,36.721973686000013
572,-72.918387527299785,-72.917387527299780,36.720973686000015,36.721973686000013
575,-72.915387527299771,-72.914387527299766,36.720973686000015,36.721973686000013
576,-72.914387527299766,-72.913387527299761,36.720973686000015,36.721973686000013
577,-72.913387527299761,-72.912387527299757,36.720973686000015,36.721973686000013
578,-72.912387527299757,-72.911387527299752,36.720973686000015,36.721973686000013
631,-72.947387527299924,-72.946387527299919,36.719973686000017,36.720973686000015
632,-72.946387527299919,-72.945387527299914,36.719973686000017,36.720973686000015
633,-72.945387527299914,-72.944387527299909,36.719973686000017,36.720973686000015
648,-72.930387527299843,-72.929387527299838,36.719973686000017,36.720973686000015
649,-72.929387527299838,-72.928387527299833,36.719973686000017,36.720973686000015
650,-72.928387527299833,-72.927387527299828,36.719973686000017,36.720973686000015
651,-72.927387527299828,-72.926387527299823,36.719973686000017,36.720973686000015
652,-72.926387527299823,-72.925387527299819,36.719973686000017,36.720973686000015
653,-72.925387527299819,-72.924387527299814,36.719973686000017,36.720973686000015
654,-72.924387527299814,-72.923387527299809,36.719973686000017,36.720973686000015
657,-72.921387527299800,-72.920387527299795,36.719973686000017,36.720973686000015
658,-72.920387527299795,-72.919387527299790,36.719973686000017,36.720973686000015
659,-72.919387527299790,-72.918387527299785,36.719973686000017,36.720973686000015
660,-72.918387527299785,-72.917387527299780,36.719973686000017,36.720973686000015
664,-72.914387527299766,-72.913387527299761,36.719973686000017,36.720973686000015
665,-72.913387527299761,-72.912387527299757,36.719973686000017,36.720973686000015
719,-72.947387527299924,-72.946387527299919,36.718973686000020,36.719973686000017
720,-72.946387527299919,-72.945387527299914,36.718973686000020,36.719973686000017
721,-72.945387527299914,-72.944387527299909,36.718973686000020,36.719973686000017
737,-72.929387527299838,-72.928387527299833,36.718973686000020,36.719973686000017
738,-72.928387527299833,-72.927387527299828,36.718973686000020,36.719973686000017
739,-72.927387527299828,-72.926387527299823,36.718973686000020,36.719973686000017
740,-72.926387527299823,-72.925387527299819,36.718973686000020,36.719973686000017
741,-72.925387527299819,-72.924387527299814,36.718973686000020,36.719973686000017
744,-72.922387527299804,-72.921387527299800,36.718973686000020,36.719973686000017
745,-72.921387527299800,-72.920387527299795,36.718973686000020,36.719973686000017
746,-72.920387527299795,-72.919387527299790,36.718973686000020,36.719973686000017
748,-72.918387527299785,-72.917387527299780,36.718973686000020,36.719973686000017
749,-72.917387527299780,-72.916387527299776,36.718973686000020,36.719973686000017
806,-72.948387527299928,-72.947387527299924,36.717973686000022,36.718973686000020
807,-72.947387527299924,-72.946387527299919,36.717973686000022,36.718973686000020
808,-72.946387527299919,-72.945387527299914,36.717973686000022,36.718973686000020
809,-72.945387527299914,-72.944387527299909,36.717973686000022,36.718973686000020
810,-72.944387527299909,-72.943387527299905,36.717973686000022,36.718973686000020
811,-72.943387527299905,-72.942387527299900,36.717973686000022,36.718973686000020
824,-72.930387527299843,-72.929387527299838,36.717973686000022,36.718973686000020
825,-72.929387527299838,-72.928387527299833,36.717973686000022,36.718973686000020
826,-72.928387527299833,-72.927387527299828,36.717973686000022,36.718973686000020
827,-72.927387527299828,-72.926387527299823,36.717973686000022,36.718973686000020
828,-72.926387527299823,-72.925387527299819,36.717973686000022,36.718973686000020
829,-72.925387527299819,-72.924387527299814,36.717973686000022,36.718973686000020
833,-72.921387527299800,-72.920387527299795,36.717973686000022,36.718973686000020
834,-72.920387527299795,-72.919387527299790,36.717973686000022,36.718973686000020
835,-72.919387527299790,-72.918387527299785,36.717973686000022,36.718973686000020
836,-72.918387527299785,-72.917387527299780,36.717973686000022,36.718973686000020
837,-72.917387527299780,-72.916387527299776,36.717973686000022,36.718973686000020
892,-72.950387527299938,-72.949387527299933,36.716973686000024,36.717973686000022
893,-72.949387527299933,-72.948387527299928,36.716973686000024,36.717973686000022
894,-72.948387527299928,-72.947387527299924,36.716973686000024,36.717973686000022
895,-72.947387527299924,-72.946387527299919,36.716973686000024,36.717973686000022
896,-72.946387527299919,-72.945387527299914,36.716973686000024,36.717973686000022
897,-72.945387527299914,-72.944387527299909,36.716973686000024,36.717973686000022
898,-72.944387527299909,-72.943387527299905,36.716973686000024,36.717973686000022
899,-72.943387527299905,-72.942387527299900,36.716973686000024,36.717973686000022
912,-72.930387527299843,-72.929387527299838,36.716973686000024,36.717973686000022
913,-72.929387527299838,-72.928387527299833,36.716973686000024,36.717973686000022
914,-72.928387527299833,-72.927387527299828,36.716973686000024,36.717973686000022
915,-72.927387527299828,-72.926387527299823,36.716973686000024,36.717973686000022
916,-72.926387527299823,-72.925387527299819,36.716973686000024,36.717973686000022
917,-72.925387527299819,-72.924387527299814,36.716973686000024,36.717973686000022
918,-72.924387527299814,-72.923387527299809,36.716973686000024,36.717973686000022
922,-72.920387527299795,-72.919387527299790,36.716973686000024,36.717973686000022
924,-72.918387527299785,-72.917387527299780,36.716973686000024,36.717973686000022
925,-72.917387527299780,-72.916387527299776,36.716973686000024,36.717973686000022
977,-72.953387527299952,-72.952387527299948,36.715973686000027,36.716973686000024
978,-72.952387527299948,-72.951387527299943,36.715973686000027,36.716973686000024
979,-72.951387527299943,-72.950387527299938,36.715973686000027,36.716973686000024
980,-72.950387527299938,-72.949387527299933,36.715973686000027,36.716973686000024
983,-72.947387527299924,-72.946387527299919,36.715973686000027,36.716973686000024
985,-72.945387527299914,-72.944387527299909,36.715973686000027,36.716973686000024
987,-72.943387527299905,-72.942387527299900,36.715973686000027,36.716973686000024
988,-72.942387527299900,-72.941387527299895,36.715973686000027,36.716973686000024
999,-72.931387527299847,-72.930387527299843,36.715973686000027,36.716973686000024
1000,-72.930387527299843,-72.929387527299838,36.715973686000027,36.716973686000024
1001,-72.929387527299838,-72.928387527299833,36.715973686000027,36.716973686000024
1002,-72.928387527299833,-72.927387527299828,36.715973686000027,36.716973686000024
1003,-72.927387527299828,-72.926387527299823,36.715973686000027,36.716973686000024
1004,-72.926387527299823,-72.925387527299819,36.715973686000027,36.716973686000024
1005,-72.925387527299819,-72.924387527299814,36.715973686000027,36.716973686000024
1006,-72.924387527299814,-72.923387527299809,36.715973686000027,36.716973686000024
1007,-72.923387527299809,-72.922387527299804,36.715973686000027,36.716973686000024
1012,-72.918387527299785,-72.917387527299780,36.715973686000027,36.716973686000024
1013,-72.917387527299780,-72.916387527299776,36.715973686000027,36.716973686000024
1029,-72.901387527299704,-72.900387527299699,36.715973686000027,36.716973686000024
1030,-72.900387527299699,-72.899387527299695,36.715973686000027,36.716973686000024
1061,-72.957387527299971,-72.956387527299967,36.714973686000029,36.715973686000027
1062,-72.956387527299967,-72.955387527299962,36.714973686000029,36.715973686000027
1063,-72.955387527299962,-72.954387527299957,36.714973686000029,36.715973686000027
1064,-72.954387527299957,-72.953387527299952,36.714973686000029,36.715973686000027
1065,-72.953387527299952,-72.952387527299948,36.714973686000029,36.715973686000027
1066,-72.952387527299948,-72.951387527299943,36.714973686000029,36.715973686000027
1067,-72.951387527299943,-72.950387527299938,36.714973686000029,36.715973686000027
1068,-72.950387527299938,-72.949387527299933,36.714973686000029,36.715973686000027
1075,-72.943387527299905,-72.942387527299900,36.714973686000029,36.715973686000027
1086,-72.932387527299852,-72.931387527299847,36.714973686000029,36.715973686000027
1087,-72.931387527299847,-72.930387527299843,36.714973686000029,36.715973686000027
1088,-72.930387527299843,-72.929387527299838,36.714973686000029,36.715973686000027
1089,-72.929387527299838,-72.928387527299833,36.714973686000029,36.715973686000027
1090,-72.928387527299833,-72.927387527299828,36.714973686000029,36.715973686000027
1091,-72.927387527299828,-72.926387527299823,36.714973686000029,36.715973686000027
1092,-72.926387527299823,-72.925387527299819,36.714973686000029,36.715973686000027
1093,-72.925387527299819,-72.924387527299814,36.714973686000029,36.715973686000027
1094,-72.924387527299814,-72.923387527299809,36.714973686000029,36.715973686000027
1095,-72.923387527299809,-72.922387527299804,36.714973686000029,36.715973686000027
1096,-72.922387527299804,-72.921387527299800,36.714973686000029,36.715973686000027
1117,-72.901387527299704,-72.900387527299699,36.714973686000029,36.715973686000027
1118,-72.900387527299699,-72.899387527299695,36.714973686000029,36.715973686000027
1119,-72.899387527299695,-72.898387527299690,36.714973686000029,36.715973686000027
1120,-72.898387527299690,-72.897387527299685,36.714973686000029,36.715973686000027
1121,-72.897387527299685,-72.896387527299680,36.714973686000029,36.715973686000027
1138,-72.880387527299604,-72.879387527299599,36.714973686000029,36.715973686000027
1139,-72.879387527299599,-72.878387527299594,36.714973686000029,36.715973686000027
1150,-72.956387527299967,-72.955387527299962,36.713973686000031,36.714973686000029
1151,-72.955387527299962,-72.954387527299957,36.713973686000031,36.714973686000029
1153,-72.953387527299952,-72.952387527299948,36.713973686000031,36.714973686000029
1154,-72.952387527299948,-72.951387527299943,36.713973686000031,36.714973686000029
1156,-72.950387527299938,-72.949387527299933,36.713973686000031,36.714973686000029
1158,-72.948387527299928,-72.947387527299924,36.713973686000031,36.714973686000029
1161,-72.945387527299914,-72.944387527299909,36.713973686000031,36.714973686000029
1162,-72.944387527299909,-72.943387527299905,36.713973686000031,36.714973686000029
1163,-72.943387527299905,-72.942387527299900,36.713973686000031,36.714973686000029
1164,-72.942387527299900,-72.941387527299895,36.713973686000031,36.714973686000029
1165,-72.941387527299895,-72.940387527299890,36.713973686000031,36.714973686000029
1171,-72.935387527299866,-72.934387527299862,36.713973686000031,36.714973686000029
1172,-72.934387527299862,-72.933387527299857,36.713973686000031,36.714973686000029
1173,-72.933387527299857,-72.932387527299852,36.713973686000031,36.714973686000029
1174,-72.932387527299852,-72.931387527299847,36.713973686000031,36.714973686000029
1175,-72.931387527299847,-72.930387527299843,36.713973686000031,36.714973686000029
1176,-72.930387527299843,-72.929387527299838,36.713973686000031,36.714973686000029
1177,-72.929387527299838,-72.928387527299833,36.713973686000031,36.714973686000029
1178,-72.928387527299833,-72.927387527299828,36.713973686000031,36.714973686000029
1179,-72.927387527299828,-72.926387527299823,36.713973686000031,36.714973686000029
1180,-72.926387527299823,-72.925387527299819,36.713973686000031,36.714973686000029
1181,-72.925387527299819,-72.924387527299814,36.713973686000031,36.714973686000029
1182,-72.924387527299814,-72.923387527299809,36.713973686000031,36.714973686000029
1183,-72.923387527299809,-72.922387527299804,36.713973686000031,36.714973686000029
1184,-72.922387527299804,-72.921387527299800,36.713973686000031,36.714973686000029
1206,-72.900387527299699,-72.899387527299695,36.713973686000031,36.714973686000029
1207,-72.899387527299695,-72.898387527299690,36.713973686000031,36.714973686000029
1209,-72.897387527299685,-72.896387527299680,36.713973686000031,36.714973686000029
1237,-72.957387527299971,-72.956387527299967,36.712973686000034,36.713973686000031
1238,-72.956387527299967,-72.955387527299962,36.712973686000034,36.713973686000031
1242,-72.952387527299948,-72.951387527299943,36.712973686000034,36.713973686000031
1243,-72.951387527299943,-72.950387527299938,36.712973686000034,36.713973686000031
1244,-72.950387527299938,-72.949387527299933,36.712973686000034,36.713973686000031
1245,-72.949387527299933,-72.948387527299928,36.712973686000034,36.713973686000031
1246,-72.948387527299928,-72.947387527299924,36.712973686000034,36.713973686000031
1247,-72.947387527299924,-72.946387527299919,36.712973686000034,36.713973686000031
1248,-72.946387527299919,-72.945387527299914,36.712973686000034,36.713973686000031
1249,-72.945387527299914,-72.944387527299909,36.712973686000034,36.713973686000031
1250,-72.944387527299909,-72.943387527299905,36.712973686000034,36.713973686000031
1253,-72.941387527299895,-72.940387527299890,36.712973686000034,36.713973686000031
1254,-72.940387527299890,-72.939387527299886,36.712973686000034,36.713973686000031
1255,-72.939387527299886,-72.938387527299881,36.712973686000034,36.713973686000031
1256,-72.938387527299881,-72.937387527299876,36.712973686000034,36.713973686000031
1257,-72.937387527299876,-72.936387527299871,36.712973686000034,36.713973686000031
1258,-72.936387527299871,-72.935387527299866,36.712973686000034,36.713973686000031
1259,-72.935387527299866,-72.934387527299862,36.712973686000034,36.713973686000031
1260,-72.934387527299862,-72.933387527299857,36.712973686000034,36.713973686000031
1261,-72.933387527299857,-72.932387527299852,36.712973686000034,36.713973686000031
1262,-72.932387527299852,-72.931387527299847,36.712973686000034,36.713973686000031
1263,-72.931387527299847,-72.930387527299843,36.712973686000034,36.713973686000031
1265,-72.929387527299838,-72.928387527299833,36.712973686000034,36.713973686000031
1266,-72.928387527299833,-72.927387527299828,36.712973686000034,36.713973686000031
1267,-72.927387527299828,-72.926387527299823,36.712973686000034,36.713973686000031
1268,-72.926387527299823,-72.925387527299819,36.712973686000034,36.713973686000031
1269,-72.925387527299819,-72.924387527299814,36.712973686000034,36.713973686000031
1270,-72.924387527299814,-72.923387527299809,36.712973686000034,36.713973686000031
1273,-72.921387527299800,-72.920387527299795,36.712973686000034,36.713973686000031
1295,-72.899387527299695,-72.898387527299690,36.712973686000034,36.713973686000031
1296,-72.898387527299690,-72.897387527299685,36.712973686000034,36.713973686000031
1297,-72.897387527299685,-72.896387527299680,36.712973686000034,36.713973686000031
1314,-72.880387527299604,-72.879387527299599,36.712973686000034,36.713973686000031
1326,-72.956387527299967,-72.955387527299962,36.711973686000036,36.712973686000034
1327,-72.955387527299962,-72.954387527299957,36.711973686000036,36.712973686000034
1328,-72.954387527299957,-72.953387527299952,36.711973686000036,36.712973686000034
1329,-72.953387527299952,-72.952387527299948,36.711973686000036,36.712973686000034
1330,-72.952387527299948,-72.951387527299943,36.711973686000036,36.712973686000034
1331,-72.951387527299943,-72.950387527299938,36.711973686000036,36.712973686000034
1332,-72.950387527299938,-72.949387527299933,36.711973686000036,36.712973686000034
1333,-72.949387527299933,-72.948387527299928,36.711973686000036,36.712973686000034
1334,-72.948387527299928,-72.947387527299924,36.711973686000036,36.712973686000034
1335,-72.947387527299924,-72.946387527299919,36.711973686000036,36.712973686000034
1345,-72.937387527299876,-72.936387527299871,36.711973686000036,36.712973686000034
1346,-72.936387527299871,-72.935387527299866,36.711973686000036,36.712973686000034
1347,-72.935387527299866,-72.934387527299862,36.711973686000036,36.712973686000034
1348,-72.934387527299862,-72.933387527299857,36.711973686000036,36.712973686000034
1349,-72.933387527299857,-72.932387527299852,36.711973686000036,36.712973686000034
1350,-72.932387527299852,-72.931387527299847,36.711973686000036,36.712973686000034
1351,-72.931387527299847,-72.930387527299843,36.711973686000036,36.712973686000034
1352,-72.930387527299843,-72.929387527299838,36.711973686000036,36.712973686000034
1353,-72.929387527299838,-72.928387527299833,36.711973686000036,36.712973686000034
1354,-72.928387527299833,-72.927387527299828,36.711973686000036,36.712973686000034
1355,-72.927387527299828,-72.926387527299823,36.711973686000036,36.712973686000034
1356,-72.926387527299823,-72.925387527299819,36.711973686000036,36.712973686000034
1357,-72.925387527299819,-72.924387527299814,36.711973686000036,36.712973686000034
1358,-72.924387527299814,-72.923387527299809,36.711973686000036,36.712973686000034
1361,-72.921387527299800,-72.920387527299795,36.711973686000036,36.712973686000034
1362,-72.920387527299795,-72.919387527299790,36.711973686000036,36.712973686000034
1363,-72.919387527299790,-72.918387527299785,36.711973686000036,36.712973686000034
1364,-72.918387527299785,-72.917387527299780,36.711973686000036,36.712973686000034
1384,-72.898387527299690,-72.897387527299685,36.711973686000036,36.712973686000034
1385,-72.897387527299685,-72.896387527299680,36.711973686000036,36.712973686000034
1386,-72.896387527299680,-72.895387527299675,36.711973686000036,36.712973686000034
1401,-72.881387527299609,-72.880387527299604,36.711973686000036,36.712973686000034
1402,-72.880387527299604,-72.879387527299599,36.711973686000036,36.712973686000034
1406,-72.876387527299585,-72.875387527299580,36.711973686000036,36.712973686000034
1407,-72.875387527299580,-72.874387527299575,36.711973686000036,36.712973686000034
1413,-72.957387527299971,-72.956387527299967,36.710973686000038,36.711973686000036
1414,-72.956387527299967,-72.955387527299962,36.710973686000038,36.711973686000036
1415,-72.955387527299962,-72.954387527299957,36.710973686000038,36.711973686000036
1416,-72.954387527299957,-72.953387527299952,36.710973686000038,36.711973686000036
1417,-72.953387527299952,-72.952387527299948,36.710973686000038,36.711973686000036
1418,-72.952387527299948,-72.951387527299943,36.710973686000038,36.711973686000036
1419,-72.951387527299943,-72.950387527299938,36.710973686000038,36.711973686000036
1420,-72.950387527299938,-72.949387527299933,36.710973686000038,36.711973686000036
1421,-72.949387527299933,-72.948387527299928,36.710973686000038,36.711973686000036
1430,-72.940387527299890,-72.939387527299886,36.710973686000038,36.711973686000036
1431,-72.939387527299886,-72.938387527299881,36.710973686000038,36.711973686000036
1432,-72.938387527299881,-72.937387527299876,36.710973686000038,36.711973686000036
1433,-72.937387527299876,-72.936387527299871,36.710973686000038,36.711973686000036
1434,-72.936387527299871,-72.935387527299866,36.710973686000038,36.711973686000036
1435,-72.935387527299866,-72.934387527299862,36.710973686000038,36.711973686000036
1436,-72.934387527299862,-72.933387527299857,36.710973686000038,36.711973686000036
1437,-72.933387527299857,-72.932387527299852,36.710973686000038,36.711973686000036
1438,-72.932387527299852,-72.931387527299847,36.710973686000038,36.711973686000036
1439,-72.931387527299847,-72.930387527299843,36.710973686000038,36.711973686000036
1440,-72.930387527299843,-72.929387527299838,36.710973686000038,36.711973686000036
1441,-72.929387527299838,-72.928387527299833,36.710973686000038,36.711973686000036
1442,-72.928387527299833,-72.927387527299828,36.710973686000038,36.711973686000036
1443,-72.927387527299828,-72.926387527299823,36.710973686000038,36.711973686000036
1446,-72.924387527299814,-72.923387527299809,36.710973686000038,36.711973686000036
1449,-72.921387527299800,-72.920387527299795,36.710973686000038,36.711973686000036
1450,-72.920387527299795,-72.919387527299790,36.710973686000038,36.711973686000036
1451,-72.919387527299790,-72.918387527299785,36.710973686000038,36.711973686000036
1452,-72.918387527299785,-72.917387527299780,36.710973686000038,36.711973686000036
1489,-72.881387527299609,-72.880387527299604,36.710973686000038,36.711973686000036
1490,-72.880387527299604,-72.879387527299599,36.710973686000038,36.711973686000036
1491,-72.879387527299599,-72.878387527299594,36.710973686000038,36.711973686000036
1492,-72.878387527299594,-72.877387527299589,36.710973686000038,36.711973686000036
1493,-72.877387527299589,-72.876387527299585,36.710973686000038,36.711973686000036
1494,-72.876387527299585,-72.875387527299580,36.710973686000038,36.711973686000036
1495,-72.875387527299580,-72.874387527299575,36.710973686000038,36.711973686000036
1502,-72.956387527299967,-72.955387527299962,36.709973686000041,36.710973686000038
1503,-72.955387527299962,-72.954387527299957,36.709973686000041,36.710973686000038
1504,-72.954387527299957,-72.953387527299952,36.709973686000041,36.710973686000038
1505,-72.953387527299952,-72.952387527299948,36.709973686000041,36.710973686000038
1506,-72.952387527299948,-72.951387527299943,36.709973686000041,36.710973686000038
1507,-72.951387527299943,-72.950387527299938,36.709973686000041,36.710973686000038
1508,-72.950387527299938,-72.949387527299933,36.709973686000041,36.710973686000038
1517,-72.941387527299895,-72.940387527299890,36.709973686000041,36.710973686000038
1518,-72.940387527299890,-72.939387527299886,36.709973686000041,36.710973686000038
1519,-72.939387527299886,-72.938387527299881,36.709973686000041,36.710973686000038
1520,-72.938387527299881,-72.937387527299876,36.709973686000041,36.710973686000038
1521,-72.937387527299876,-72.936387527299871,36.709973686000041,36.710973686000038
1522,-72.936387527299871,-72.935387527299866,36.709973686000041,36.710973686000038
1523,-72.935387527299866,-72.934387527299862,36.709973686000041,36.710973686000038
1524,-72.934387527299862,-72.933387527299857,36.709973686000041,36.710973686000038
1525,-72.933387527299857,-72.932387527299852,36.709973686000041,36.710973686000038
1526,-72.932387527299852,-72.931387527299847,36.709973686000041,36.710973686000038
1527,-72.931387527299847,-72.930387527299843,36.709973686000041,36.710973686000038
1528,-72.930387527299843,-72.929387527299838,36.709973686000041,36.710973686000038
1529,-72.929387527299838,-72.928387527299833,36.709973686000041,36.710973686000038
1530,-72.928387527299833,-72.927387527299828,36.709973686000041,36.710973686000038
1531,-72.927387527299828,-72.926387527299823,36.709973686000041,36.710973686000038
1533,-72.925387527299819,-72.924387527299814,36.709973686000041,36.710973686000038
1534,-72.924387527299814,-72.923387527299809,36.709973686000041,36.710973686000038
1535,-72.923387527299809,-72.922387527299804,36.709973686000041,36.710973686000038
1539,-72.919387527299790,-72.918387527299785,36.709973686000041,36.710973686000038
1540,-72.918387527299785,-72.917387527299780,36.709973686000041,36.710973686000038
1541,-72.917387527299780,-72.916387527299776,36.709973686000041,36.710973686000038
1542,-72.916387527299776,-72.915387527299771,36.709973686000041,36.710973686000038
1543,-72.915387527299771,-72.914387527299766,36.709973686000041,36.710973686000038
1544,-72.914387527299766,-72.913387527299761,36.709973686000041,36.710973686000038
1545,-72.913387527299761,-72.912387527299757,36.709973686000041,36.710973686000038
1546,-72.912387527299757,-72.911387527299752,36.709973686000041,36.710973686000038
1577,-72.881387527299609,-72.880387527299604,36.709973686000041,36.710973686000038
1578,-72.880387527299604,-72.879387527299599,36.709973686000041,36.710973686000038
1579,-72.879387527299599,-72.878387527299594,36.709973686000041,36.710973686000038
1580,-72.878387527299594,-72.877387527299589,36.709973686000041,36.710973686000038
1590,-72.956387527299967,-72.955387527299962,36.708973686000043,36.709973686000041
1591,-72.955387527299962,-72.954387527299957,36.708973686000043,36.709973686000041
1592,-72.954387527299957,-72.953387527299952,36.708973686000043,36.709973686000041
1593,-72.953387527299952,-72.952387527299948,36.708973686000043,36.709973686000041
1594,-72.952387527299948,-72.951387527299943,36.708973686000043,36.709973686000041
1605,-72.941387527299895,-72.940387527299890,36.708973686000043,36.709973686000041
1606,-72.940387527299890,-72.939387527299886,36.708973686000043,36.709973686000041
1607,-72.939387527299886,-72.938387527299881,36.708973686000043,36.709973686000041
1608,-72.938387527299881,-72.937387527299876,36.708973686000043,36.709973686000041
1609,-72.937387527299876,-72.936387527299871,36.708973686000043,36.709973686000041
1610,-72.936387527299871,-72.935387527299866,36.708973686000043,36.709973686000041
1611,-72.935387527299866,-72.934387527299862,36.708973686000043,36.709973686000041
1612,-72.934387527299862,-72.933387527299857,36.708973686000043,36.709973686000041
1613,-72.933387527299857,-72.932387527299852,36.708973686000043,36.709973686000041
1614,-72.932387527299852,-72.931387527299847,36.708973686000043,36.709973686000041
1615,-72.931387527299847,-72.930387527299843,36.708973686000043,36.709973686000041
1616,-72.930387527299843,-72.929387527299838,36.708973686000043,36.709973686000041
1617,-72.929387527299838,-72.928387527299833,36.708973686000043,36.709973686000041
1622,-72.924387527299814,-72.923387527299809,36.708973686000043,36.709973686000041
1627,-72.919387527299790,-72.918387527299785,36.708973686000043,36.709973686000041
1628,-72.918387527299785,-72.917387527299780,36.708973686000043,36.709973686000041
